PIT_NAME       ,IOP  ,DATE      ,TIME,  UTME,   UTMN, TYPE, TOP, BOT,    DNS_A,    DNS_B,       DNS_AVG,QC                                      
molotch01      ,iop3 ,2003-02-22,0832,391834,4511804,    T,  11,   0,       55,     -999,          55.0,"QC(000)                                 "
molotch01      ,iop3 ,2003-02-22,0832,391834,4511804,    T,  10,   0,       76,     -999,          76.0,"QC(000)                                 "
molotch01      ,iop3 ,2003-02-22,0832,391834,4511804,    T,  10,   0,       68,     -999,          68.0,"QC(000)                                 "
molotch02      ,iop3 ,2003-02-22,0903,391809,4513927,    C,  23,  13,       66,       68,          67.0,"QC(000)                                 "
molotch02      ,iop3 ,2003-02-22,0903,391809,4513927,    C,  13,   3,       66,       68,          67.0,"QC(001)                                 "
molotch02      ,iop3 ,2003-02-22,0903,391809,4513927,    C,   3,   0,       66,       68,          67.0,"QC(001)                                 "
molotch03      ,iop3 ,2003-02-22,0936,391959,4515801,    T,  15,   0,      139,     -999,         139.0,"QC(000)                                 "
molotch03      ,iop3 ,2003-02-22,0936,391959,4515801,    T,  14,   0,       87,     -999,          87.0,"QC(000)                                 "
molotch03      ,iop3 ,2003-02-22,0936,391959,4515801,    T,  13,   0,       58,     -999,          58.0,"QC(000)                                 "
molotch04      ,iop3 ,2003-02-22,1025,392714,4515495,    T,  10,   0,       83,     -999,          83.0,"QC(000)                                 "
molotch04      ,iop3 ,2003-02-22,1025,392714,4515495,    T,  13,   0,       70,     -999,          70.0,"QC(000)                                 "
molotch04      ,iop3 ,2003-02-22,1025,392714,4515495,    T,  12,   0,       85,     -999,          85.0,"QC(000)                                 "
molotch05      ,iop3 ,2003-02-22,1045,394700,4515042,    C,  22,  12,       97,       93,          95.0,"QC(000)                                 "
molotch05      ,iop3 ,2003-02-22,1045,394700,4515042,    C,  12,   2,       97,       93,          95.0,"QC(001)                                 "
molotch05      ,iop3 ,2003-02-22,1045,394700,4515042,    C,   2,   0,       97,       93,          95.0,"QC(001)                                 "
molotch06      ,iop3 ,2003-02-22,1121,396695,4514664,    C,  18,   8,       92,       97,          94.5,"QC(000)                                 "
molotch06      ,iop3 ,2003-02-22,1121,396695,4514664,    C,   8,   0,       92,       97,          94.5,"QC(001)                                 "
molotch07      ,iop3 ,2003-02-22,1204,398725,4514734,    T, 5.5,   0,      138,     -999,         138.0,"QC(000)                                 "
molotch07      ,iop3 ,2003-02-22,1204,398725,4514734,    T,   7,   0,       81,     -999,          81.0,"QC(000)                                 "
molotch07      ,iop3 ,2003-02-22,1204,398725,4514734,    T,   6,   0,       76,     -999,          76.0,"QC(000)                                 "
molotch08      ,iop3 ,2003-02-22,1223,399720,4514781,    C,  19,   9,      100,      103,         101.5,"QC(000)                                 "
molotch08      ,iop3 ,2003-02-22,1223,399720,4514781,    C,   9,   2,      320,     -999,         320.0,"QC(003)                                 "
molotch08      ,iop3 ,2003-02-22,1223,399720,4514781,    C,   2,   0,      320,     -999,         320.0,"QC(001)                                 "
molotch09      ,iop3 ,2003-02-22,1255,401663,4514594,    T,  12,   0,      158,     -999,         158.0,"QC(000)                                 "
molotch09      ,iop3 ,2003-02-22,1255,401663,4514594,    T,  13,   0,      189,     -999,         189.0,"QC(000)                                 "
molotch09      ,iop3 ,2003-02-22,1255,401663,4514594,    T,  12,   0,      104,     -999,         104.0,"QC(000)                                 "
olmstead01     ,iop3 ,2003-02-22,0927,404014,4492142,    C,  42,  32,       89,      100,          94.5,"QC(000)                                 "
olmstead01     ,iop3 ,2003-02-22,0927,404014,4492142,    C,  32,  22,      271,      283,         277.0,"QC(000)                                 "
olmstead01     ,iop3 ,2003-02-22,0927,404014,4492142,    C,  22,  12,      256,      266,         261.0,"QC(000)                                 "
olmstead01     ,iop3 ,2003-02-22,0927,404014,4492142,    C,  12,   2,      259,      262,         260.5,"QC(000)                                 "
olmstead01     ,iop3 ,2003-02-22,0927,404014,4492142,    C,   2,   0,      259,      262,         260.5,"QC(001)                                 "
olmstead02     ,iop3 ,2003-02-22,1008,402679,4492945,    T,  14,   0,      100,     -999,         100.0,"QC(000)                                 "
olmstead02     ,iop3 ,2003-02-22,1008,402679,4492945,    T,  14,   0,      105,     -999,         105.0,"QC(000)                                 "
olmstead02     ,iop3 ,2003-02-22,1008,402679,4492945,    T,  15,   0,      134,     -999,         134.0,"QC(000)                                 "
olmstead03     ,iop3 ,2003-02-22,1033,402005,4494402,    T,  15,   0,      141,     -999,         141.0,"QC(000)                                 "
olmstead03     ,iop3 ,2003-02-22,1033,402005,4494402,    T,  15,   0,      119,     -999,         119.0,"QC(000)                                 "
olmstead03     ,iop3 ,2003-02-22,1033,402005,4494402,    T,  12,   0,      114,     -999,         114.0,"QC(000)                                 "
olmstead04     ,iop3 ,2003-02-22,1123,401196,4495527,    T,   9,   0,       67,     -999,          67.0,"QC(000)                                 "
olmstead04     ,iop3 ,2003-02-22,1123,401196,4495527,    T,   9,   0,       80,     -999,          80.0,"QC(000)                                 "
olmstead04     ,iop3 ,2003-02-22,1123,401196,4495527,    T,  10,   0,       83,     -999,          83.0,"QC(000)                                 "
olmstead05     ,iop3 ,2003-02-22,1158,401719,4497037,    T,   6,   0,       88,     -999,          88.0,"QC(000)                                 "
olmstead05     ,iop3 ,2003-02-22,1158,401719,4497037,    T,   8,   0,       85,     -999,          85.0,"QC(000)                                 "
olmstead05     ,iop3 ,2003-02-22,1158,401719,4497037,    T,   7,   0,       81,     -999,          81.0,"QC(000)                                 "
olmstead06     ,iop3 ,2003-02-22,1228,401497,4499235,    T,  12,   0,       76,     -999,          76.0,"QC(000)                                 "
olmstead06     ,iop3 ,2003-02-22,1228,401497,4499235,    T,  12,   0,       88,     -999,          88.0,"QC(000)                                 "
olmstead06     ,iop3 ,2003-02-22,1228,401497,4499235,    T,  13,   0,       93,     -999,          93.0,"QC(000)                                 "
painter01      ,iop3 ,2003-02-22,0840,392652,4507795,    T,   7,   0,       65,     -999,          65.0,"QC(000)                                 "
painter01      ,iop3 ,2003-02-22,0840,392652,4507795,    T,   8,   0,       76,     -999,          76.0,"QC(000)                                 "
painter01      ,iop3 ,2003-02-22,0840,392652,4507795,    T,   8,   0,       76,     -999,          76.0,"QC(000)                                 "
painter02      ,iop3 ,2003-02-22,0915,394749,4506135,    T,   7,   0,       81,     -999,          81.0,"QC(000)                                 "
painter02      ,iop3 ,2003-02-22,0915,394749,4506135,    T,   8,   0,       85,     -999,          85.0,"QC(000)                                 "
painter02      ,iop3 ,2003-02-22,0915,394749,4506135,    T,   7,   0,       81,     -999,          81.0,"QC(000)                                 "
painter03      ,iop3 ,2003-02-22,0958,396667,4503805,    T,  10,   0,       76,     -999,          76.0,"QC(000)                                 "
painter03      ,iop3 ,2003-02-22,0958,396667,4503805,    T, 9.5,   0,       76,     -999,          76.0,"QC(000)                                 "
painter03      ,iop3 ,2003-02-22,0958,396667,4503805,    T,   9,   0,       71,     -999,          71.0,"QC(000)                                 "
painter04      ,iop3 ,2003-02-22,1045,402703,4499271,    T,  11,   0,      100,     -999,         100.0,"QC(000)                                 "
painter04      ,iop3 ,2003-02-22,1045,402703,4499271,    T,  11,   0,      107,     -999,         107.0,"QC(000)                                 "
painter04      ,iop3 ,2003-02-22,1045,402703,4499271,    T,  11,   0,      110,     -999,         110.0,"QC(000)                                 "
painter05      ,iop3 ,2003-02-22,1117,400715,4501271,    T, 6.5,   0,       35,     -999,          35.0,"QC(000)                                 "
painter05      ,iop3 ,2003-02-22,1117,400715,4501271,    T, 8.5,   0,       40,     -999,          40.0,"QC(000)                                 "
painter05      ,iop3 ,2003-02-22,1117,400715,4501271,    T, 8.5,   0,       40,     -999,          40.0,"QC(000)                                 "
painter06      ,iop3 ,2003-02-22,1150,398693,4502083,    T,  14,   0,       89,     -999,          89.0,"QC(000)                                 "
painter06      ,iop3 ,2003-02-22,1150,398693,4502083,    T,  12,   0,       63,     -999,          63.0,"QC(000)                                 "
painter06      ,iop3 ,2003-02-22,1150,398693,4502083,    T,  12,   0,       76,     -999,          76.0,"QC(000)                                 "
starr01        ,iop3 ,2003-02-22,0915,404736,4491654,    C,  24,  14,       84,       85,          84.5,"QC(000)                                 "
starr01        ,iop3 ,2003-02-22,0915,404736,4491654,    C,  14,   4,      195,     -999,         195.0,"QC(000)                                 "
starr01        ,iop3 ,2003-02-22,0915,404736,4491654,    C,   4,   0,      195,     -999,         195.0,"QC(001)                                 "
starr02        ,iop3 ,2003-02-22,0955,403329,4492474,    T,  16,   0,      194,     -999,         194.0,"QC(000)                                 "
starr02        ,iop3 ,2003-02-22,0955,403329,4492474,    T,  16,   0,      154,     -999,         154.0,"QC(000)                                 "
starr02        ,iop3 ,2003-02-22,0955,403329,4492474,    T,  16,   0,      144,     -999,         144.0,"QC(000)                                 "
starr03        ,iop3 ,2003-02-22,1030,402444,4493781,    C,  23,  13,      112,      104,         108.0,"QC(000)                                 "
starr03        ,iop3 ,2003-02-22,1030,402444,4493781,    C,  13,   3,      254,     -999,         254.0,"QC(000)                                 "
starr03        ,iop3 ,2003-02-22,1030,402444,4493781,    C,   3,   0,      254,     -999,         254.0,"QC(001)                                 "
starr04        ,iop3 ,2003-02-22,1107,401050,4494853,    T,  13,   0,      102,     -999,         102.0,"QC(000)                                 "
starr04        ,iop3 ,2003-02-22,1107,401050,4494853,    T,  12,   0,       98,     -999,          98.0,"QC(000)                                 "
starr04        ,iop3 ,2003-02-22,1107,401050,4494853,    T,  13,   0,       96,     -999,          96.0,"QC(000)                                 "
starr05        ,iop3 ,2003-02-22,1152,401545,4496500,    T,   8,   0,       71,     -999,          71.0,"QC(000)                                 "
starr05        ,iop3 ,2003-02-22,1152,401545,4496500,    T,   7,   0,       97,     -999,          97.0,"QC(000)                                 "
starr05        ,iop3 ,2003-02-22,1152,401545,4496500,    T,   7,   0,       81,     -999,          81.0,"QC(000)                                 "
starr06        ,iop3 ,2003-02-22,1220,401807,4498117,    T,  15,   0,      106,     -999,         106.0,"QC(000)                                 "
starr06        ,iop3 ,2003-02-22,1220,401807,4498117,    T,  16,   0,      114,     -999,         114.0,"QC(000)                                 "
starr06        ,iop3 ,2003-02-22,1220,401807,4498117,    T,  14,   0,      111,     -999,         111.0,"QC(000)                                 "
